File	Precision	Recall	F1	Accuracy
apple_tweets_autowrong_words_corrected_transition=SwiftKey_Gaussian_variance=0.4_word_evaluation_index	0.19312024353120244	0.3697831662392166	0.25372955245370554	0.7299397904243617
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.7_word_evaluation_index	0.20902922755741127	0.5299020905001323	0.29979788906355265	0.72923059109593
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.85_word_evaluation_index	0.22072573463935885	0.4529982866933181	0.29682296149384424	0.728029294274301
apple_tweets_autowrong_words_corrected_transition=Twitter_Gaussian_variance=0.4_word_evaluation_index	0.1967135595224022	0.38851272472565956	0.2611834876785434	0.7274937764140567
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.7_word_evaluation_index	0.20560603727090712	0.5425358981305879	0.29820185398905474	0.7271608869333642
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.85_word_evaluation_index	0.21308526783204992	0.4378609378609379	0.2866649022647359	0.7269293116424478
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.5_word_evaluation_index	0.19038698281860514	0.4836165873555405	0.27321606882249017	0.7261043246685579
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.5_word_evaluation_index	0.1856357718371485	0.47880539499036606	0.267543353712462	0.724295142708273
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.5_word_evaluation_index	0.19481976240248813	0.539232289020604	0.2862279486123076	0.7241793550628148
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.5_word_evaluation_index	0.19210026195490268	0.5219090147920736	0.28083348976910083	0.7227609564059515
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.7_word_evaluation_index	0.20129503057711085	0.5194960212201591	0.2901588947738805	0.7226162218491287
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.85_word_evaluation_index	0.20771987868762062	0.43680426716141	0.2815501326656452	0.7217478145081919
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.7_word_evaluation_index	0.19702164679392048	0.5158783331100094	0.285142941786402	0.720604411509292
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.85_word_evaluation_index	0.21274409044193218	0.4514981058431868	0.28921244209133024	0.7201991547501881
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.65_word_evaluation_index	0.19355001006238678	0.5322357498616491	0.28386953955135774	0.7190702252069704
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.5_word_evaluation_index	0.1832041476310251	0.49916083916083914	0.26803349479929406	0.7178689283853413
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.65_word_evaluation_index	0.18876629889669008	0.526875699888018	0.2779500812287698	0.7169571006773577
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.5_word_evaluation_index	0.17939244663382595	0.4935761682902725	0.26314402920477215	0.7166242111966653
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.65_word_evaluation_index	0.19165567443451073	0.5589911655742377	0.2854440280860043	0.715726856944364
apple_tweets_autowrong_tweets_corrected_transition=Twitter_PseudoUniform_key-prob=0.8_word_evaluation_index	0.2155141978110657	0.5058600686634308	0.3022564900615406	0.7144676663000058
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.65_word_evaluation_index	0.18925941966219142	0.5746639392168322	0.2847420814479638	0.7140189891738552
apple_tweets_autowrong_words_corrected_transition=Twitter_PseudoUniform_key-prob=0.8_word_evaluation_index	0.20465092816787733	0.48756159115490927	0.28829276958607214	0.7100822092282754
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.8_word_evaluation_index	0.1984249536751081	0.46356421356421357	0.27789792387543255	0.7100387888612285
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.8_word_evaluation_index	0.19700313029198954	0.46247440067461754	0.276306319274507	0.7089388062293753
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.8_word_evaluation_index	0.2042755344418052	0.48044692737430167	0.2866666666666667	0.7088519654952816
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.65_word_evaluation_index	0.1826112101788038	0.5454152871743199	0.2736135181975737	0.708823018583917
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.8_word_evaluation_index	0.20205376019329507	0.478940460565565	0.2842071724430913	0.707361199560007
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.65_word_evaluation_index	0.1768958253542704	0.539652402512049	0.26645033351361097	0.7055375441440398
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.6_word_evaluation_index	0.17602978603072864	0.5555555555555556	0.2673490569414123	0.7037138887280727
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.6_word_evaluation_index	0.17483506126295947	0.5534835148440996	0.2657307595888694	0.7032507381462398
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.6_word_evaluation_index	0.17955889770278324	0.5970422320475682	0.2760857304004512	0.7027731141087246
apple_tweets_autowrong_tweets_corrected_transition=Twitter_Gaussian_variance=0.45_word_evaluation_index	0.18955924331123905	0.4999362000765599	0.27488949694801096	0.7008336710472992
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.55_word_evaluation_index	0.16846256132789214	0.5863389722310884	0.26172751558325913	0.7000086840734093
apple_tweets_autowrong_words_corrected_transition=Twitter_Gaussian_variance=0.45_word_evaluation_index	0.18203378345675428	0.4859801007882155	0.26485915492957746	0.6978231922653853
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.6_word_evaluation_index	0.17392087951698657	0.6014334683702088	0.26981686005871663	0.6976205638858334
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.55_word_evaluation_index	0.16812985825331506	0.5748006878224168	0.26016202639119823	0.6973166213165055
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.55_word_evaluation_index	0.15866097922848665	0.5247661401625517	0.24365409946954322	0.692511434029989
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.6_word_evaluation_index	0.16415955188146542	0.5631489229815589	0.25421476040573626	0.6913969779424536
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.55_word_evaluation_index	0.15313396907693733	0.5164715066354411	0.23622665762130898	0.6903983095003763
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.6_word_evaluation_index	0.16184684684684686	0.5607053682896379	0.2511884787472036	0.6899496323742257
apple_tweets_autowrong_tweets_corrected_transition=Twitter_PseudoUniform_key-prob=0.75_word_evaluation_index	0.19324305964403787	0.5378797428463381	0.2843339774771773	0.6891101719446535
apple_tweets_autowrong_words_corrected_transition=Hybrid_Gaussian_variance=0.45_word_evaluation_index	0.1666100790609691	0.4439131558542259	0.24228531123258684	0.6890378046662421
apple_tweets_autowrong_words_corrected_transition=Twitter_PseudoUniform_key-prob=0.75_word_evaluation_index	0.18544526013405682	0.5186176995664371	0.27320055083464884	0.6868088924911712
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.55_word_evaluation_index	0.15540113708149084	0.5397273154677951	0.24132011351294538	0.6865773172002547
apple_tweets_autowrong_words_corrected_transition=SwiftKey_Gaussian_variance=0.45_word_evaluation_index	0.16495886852359648	0.44359637774902977	0.24048812988743554	0.6865194233775256
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.75_word_evaluation_index	0.17990470463061478	0.4950356415478615	0.26390255488073827	0.6859983789729636
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.55_word_evaluation_index	0.15267810257307896	0.585795836131632	0.24222438211607886	0.6840444624558559
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_Gaussian_variance=0.45_word_evaluation_index	0.16920489582360085	0.46820062047569805	0.24857593850799534	0.683060267469461
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.55_word_evaluation_index	0.1500238477214586	0.5911498376900735	0.23931387467146215	0.6816418688125977
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.55_word_evaluation_index	0.15892066734763363	0.6243103160006688	0.2533500695457475	0.6814537138887281
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_Gaussian_variance=0.45_word_evaluation_index	0.16669755374351372	0.46594146594146596	0.2455469869651266	0.6799918948648179
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.55_word_evaluation_index	0.14754316658529007	0.5310752516376418	0.23092955398082535	0.6795576911943496
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.75_word_evaluation_index	0.17527266144725528	0.4945097037793667	0.25881252297103147	0.6789353326000116
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.55_word_evaluation_index	0.15641846361185985	0.6302392669268624	0.25063265512703714	0.6785590227522723
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.6_word_evaluation_index	0.14924802447106805	0.6108502869066249	0.23988528116357677	0.6777774561454293
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.6_word_evaluation_index	0.1487851257130784	0.6206592631764498	0.24002999522803195	0.6772998321079141
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.6_word_evaluation_index	0.14475448842742808	0.5689508586975004	0.2307904538557042	0.6771840444624558
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.75_word_evaluation_index	0.18101349856162868	0.5181150240689131	0.2682934828954705	0.6771116771840444
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.6_word_evaluation_index	0.13993792033109156	0.5618833304483296	0.2240706865012253	0.6746222428066925
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.75_word_evaluation_index	0.17827689068257588	0.5179049318210781	0.2652481806611624	0.674130145313495
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.5_word_evaluation_index	0.1445466491458607	0.6419843151559366	0.23596447125858894	0.670077577722457
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.5_word_evaluation_index	0.13833319498630364	0.6108870967741935	0.2255837563451777	0.6687894401667343
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.55_word_evaluation_index	0.14144997704411702	0.5811042524005487	0.2275183780336343	0.6669223643837202
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.5_word_evaluation_index	0.1293117676184189	0.6009587727708533	0.2128280873314998	0.6644618769177328
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.5_word_evaluation_index	0.14099426232797016	0.656822429906542	0.232154064678096	0.6635645226654316
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.6_word_evaluation_index	0.13377472550067854	0.5767730496453901	0.21717795506893214	0.6605829907948821
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.7_word_evaluation_index	0.16236779398854562	0.5277173913043478	0.24832965698027556	0.6596856365425809
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.55_word_evaluation_index	0.137195743466384	0.5866457461645747	0.2223837689587946	0.6593961674289354
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.45_word_evaluation_index	0.13451397087760725	0.675360600671804	0.22434445866561648	0.6579198749493429
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.6_word_evaluation_index	0.12876117077969992	0.5683010674868826	0.20995287590655393	0.6578619811266138
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.65_word_evaluation_index	0.13090445250528163	0.6368043436106263	0.21716704139664067	0.6573264632663695
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.65_word_evaluation_index	0.13063170441001193	0.6351168630480973	0.21669357761887503	0.655951484976553
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.7_word_evaluation_index	0.15677688656081193	0.5254423261555342	0.24149777791786178	0.6516962890059631
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.45_word_evaluation_index	0.1297827935379145	0.6797570850202429	0.21795287856169276	0.6512186649684478
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.65_word_evaluation_index	0.12816691505216096	0.6254545454545455	0.2127396413110699	0.6499305274127251
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.7_word_evaluation_index	0.12487531650425843	0.6727986771393137	0.21065234273880407	0.6469345220864934
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.65_word_evaluation_index	0.12532535643525894	0.6239845261121857	0.20872828442949112	0.6459937474671452
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.7_word_evaluation_index	0.16145915939730374	0.5513879485443467	0.24977764146603285	0.6459648005557806
apple_tweets_autowrong_tweets_corrected_transition=Twitter_PseudoUniform_key-prob=0.7_word_evaluation_index	0.1626229765217732	0.5721180364037507	0.253258049748207	0.645877959821687
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.5_word_evaluation_index	0.12607561421952265	0.6105977748444277	0.20899761182469503	0.645255601227349
apple_tweets_autowrong_words_corrected_transition=Twitter_PseudoUniform_key-prob=0.7_word_evaluation_index	0.1560121465473045	0.5537513997760358	0.24343866342574075	0.644112198228449
apple_tweets_autowrong_words_corrected_transition=Hybrid_Gaussian_variance=0.5_word_evaluation_index	0.14426997133976507	0.5129898091000431	0.2252047889098929	0.6440687778614022
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.7_word_evaluation_index	0.15785739623980136	0.5483296823658269	0.245141545524101	0.6430122155965958
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.7_word_evaluation_index	0.12047001559113207	0.6697674418604651	0.20420923711606023	0.6426359057488567
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.5_word_evaluation_index	0.11914464237202624	0.6045687278456086	0.19905981520505753	0.6424332773693047
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.45_word_evaluation_index	0.11393426869113973	0.6357786357786358	0.19323923460573067	0.6417964453192845
apple_tweets_autowrong_words_corrected_transition=SwiftKey_Gaussian_variance=0.5_word_evaluation_index	0.14060050645122393	0.5083563435547159	0.22027707808564234	0.6415793434840502
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.45_word_evaluation_index	0.11303283079513278	0.6355421686746988	0.19193034890520433	0.6399872633589996
apple_tweets_autowrong_words_corrected_transition=Twitter_Gaussian_variance=0.5_word_evaluation_index	0.1466848143107136	0.5512202250474938	0.231709564469562	0.6379609795634805
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.75_word_evaluation_index	0.11665798675693773	0.6930386740331491	0.1997007036647881	0.6362096914259249
apple_tweets_autowrong_tweets_corrected_transition=Twitter_Gaussian_variance=0.5_word_evaluation_index	0.15114678899082568	0.573708647707487	0.23925934890475611	0.6360794303247843
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.65_word_evaluation_index	0.11777887500474761	0.6103129305254871	0.19745304043298315	0.6351531291611185
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.75_word_evaluation_index	0.11380361257712035	0.6813529149977748	0.19503184713375796	0.6341689341747235
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.65_word_evaluation_index	0.11599210266535044	0.6038742834552283	0.1946045800554193	0.6340097261622185
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_Gaussian_variance=0.5_word_evaluation_index	0.1451139436075705	0.537712895377129	0.22854883353103997	0.6329097435303653
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.7_word_evaluation_index	0.11577650878960923	0.6475991649269311	0.1964347908685052	0.6326781682394489
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_Gaussian_variance=0.5_word_evaluation_index	0.1419596053037311	0.5325332562174667	0.2241631162507608	0.6310137208359868
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.7_word_evaluation_index	0.11371324486078585	0.6460401267159451	0.19338728031356683	0.6306663578996121
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.8_word_evaluation_index	0.10704572651122313	0.6897196261682244	0.18532818532818535	0.6243704046778209
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.4_word_evaluation_index	0.10849328907490258	0.6920598388952819	0.18757992576650756	0.6230098998436867
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.4_word_evaluation_index	0.11151723643660862	0.7026416798374351	0.19248492345755375	0.6220835986800208
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.8_word_evaluation_index	0.10937388193202147	0.7102695167286245	0.18955788429342096	0.6216638684652348
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.7_word_evaluation_index	0.10742927967337416	0.6286262798634812	0.18349937733499377	0.6204191512765588
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.7_word_evaluation_index	0.10539295687810539	0.6264281095063591	0.18042965354526264	0.6179007699878423
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.75_word_evaluation_index	0.10463362068965518	0.6568207440811725	0.1805112316034082	0.6171915706594107
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.65_word_evaluation_index	0.13913202042304887	0.5646832445233866	0.22325608614232212	0.6157876454582296
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.75_word_evaluation_index	0.10042290875206078	0.6492122335495829	0.17394003352163387	0.6148034504718346
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.65_word_evaluation_index	0.13574364383661294	0.5598559855985599	0.2185075675517433	0.6136311005615701
apple_tweets_autowrong_tweets_corrected_transition=Twitter_PseudoUniform_key-prob=0.65_word_evaluation_index	0.1443055800035205	0.6138984573910439	0.23368109001767287	0.6108956174376194
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.4_word_evaluation_index	0.094109322483637	0.666833792930559	0.16494078253859984	0.6101719446535054
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.45_word_evaluation_index	0.0993351583887368	0.630272952853598	0.17162162162162165	0.6096219533375788
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.65_word_evaluation_index	0.1409952187001948	0.5883830919302394	0.22747921487957487	0.6086522318068662
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.35_word_evaluation_index	0.09938710126758601	0.7064356435643564	0.17425815117841006	0.6085219707057257
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.35_word_evaluation_index	0.10166620575221239	0.7148760330578512	0.17801585860420072	0.6069009436693105
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.4_word_evaluation_index	0.0923028346898681	0.6662446188908584	0.16214217483745727	0.6064522665431599
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.45_word_evaluation_index	0.09803092747190813	0.6317820658342792	0.16972616942123558	0.6059167486829156
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.65_word_evaluation_index	0.13707999858971195	0.5830833833233353	0.22197482230024837	0.605525965379494
apple_tweets_autowrong_words_corrected_transition=Twitter_PseudoUniform_key-prob=0.65_word_evaluation_index	0.13649299090046726	0.591324200913242	0.22179088288185425	0.6054101777340358
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.85_word_evaluation_index	0.09978270617045494	0.712912764908822	0.17506278176152007	0.6053812308226713
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.85_word_evaluation_index	0.09586634516017913	0.69575	0.16851347260066607	0.6025010131418977
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.75_word_evaluation_index	0.09567451225439144	0.6360489268405262	0.16632970216361384	0.6001418398656864
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.75_word_evaluation_index	0.09180282470229853	0.6275437766209181	0.16017394455517303	0.5974931974758293
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.8_word_evaluation_index	0.09120432092434964	0.6589281304025686	0.160230616779773	0.5952353383893938
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.8_word_evaluation_index	0.08788127479141021	0.6509625126646403	0.15485659194986745	0.5939906212007179
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.4_word_evaluation_index	0.08758975056997992	0.6625482625482626	0.1547246934359221	0.5929485323915938
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_Gaussian_variance=0.8_word_evaluation_index	0.09552440466137477	0.677040938472588	0.16742644011603813	0.5929195854802293
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_Gaussian_variance=0.8_word_evaluation_index	0.09132573970479207	0.6647044395388766	0.16058783443453528	0.5899525270653622
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.4_word_evaluation_index	0.08630640969386033	0.6619207869531453	0.15270229919378922	0.5893012215596596
apple_tweets_autowrong_words_corrected_transition=Hybrid_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12279119484250259	0.5914722445695897	0.2033635760123921	0.5831644763503734
apple_tweets_autowrong_words_corrected_transition=Hybrid_Gaussian_variance=0.55_word_evaluation_index	0.1156999696325539	0.5613029955802914	0.19185363397303196	0.5818908122503329
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.9_word_evaluation_index	0.0895663514835344	0.7170451579222136	0.15924176110837365	0.5801684710241417
apple_tweets_autowrong_words_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12099880462212777	0.5896440129449838	0.2007934758651091	0.5801539975684594
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.9_word_evaluation_index	0.0873472322070453	0.7109042553191489	0.15557883708748035	0.5800382099230013
apple_tweets_autowrong_words_corrected_transition=SwiftKey_Gaussian_variance=0.55_word_evaluation_index	0.11157427639761992	0.5541826682250793	0.18575106335348104	0.5788513865570544
apple_tweets_autowrong_words_corrected_transition=Twitter_Gaussian_variance=0.55_word_evaluation_index	0.12121510350031164	0.6132780082987552	0.20242138709323987	0.5785619174434088
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_Gaussian_variance=0.55_word_evaluation_index	0.12017053904881515	0.5878738884397736	0.19954996981504858	0.5778092977479303
apple_tweets_autowrong_tweets_corrected_transition=Twitter_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12996296892609885	0.6481451742412077	0.21651198970012336	0.5772303595206392
apple_tweets_autowrong_tweets_corrected_transition=Twitter_Gaussian_variance=0.55_word_evaluation_index	0.12375145933324685	0.6316834961099156	0.20695826667028228	0.5767237885717594
apple_tweets_autowrong_tweets_corrected_transition=Hybrid_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12483677200313398	0.6099856436433243	0.20725725590092411	0.5766080009263012
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Hybrid_PseudoUniform_key-prob=0.35_word_evaluation_index	0.0741020669711807	0.676364727054589	0.13357026506737746	0.5765790540149366
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.95_word_evaluation_index	0.0834035929697127	0.7136514983351832	0.1493525346960107	0.5759566954205986
apple_tweets_autowrong_tweets_corrected_dict=NLTKWordNet_transition=Twitter_PseudoUniform_key-prob=0.3_word_evaluation_index	0.0694211616211419	0.6756238003838771	0.1259053921130287	0.5755659121171771
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=Twitter_Gaussian_variance=0.95_word_evaluation_index	0.08568564684579817	0.7162162162162162	0.15305975106131053	0.5755369652058125
apple_tweets_autowrong_tweets_corrected_transition=SwiftKey_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12296681847755368	0.6074240719910011	0.20452885317750186	0.5744369825739594
apple_tweets_autowrong_words_corrected_dict=NLTKWordNet_transition=SwiftKey_PseudoUniform_key-prob=0.35_word_evaluation_index	0.07307290987348376	0.6766304347826086	0.13190111830488524	0.5730620042841429
apple_tweets_autowrong_words_corrected_transition=Twitter_PseudoUniform_key-prob=0.6_word_evaluation_index	0.12449116958876887	0.63599148518094	0.20822387819653676	0.5724830660568517
